State,CMS Certification Number (CCN)*,Provider Name,Address,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,Footnote
TX,453103,ANGELS OF HANDS HOME HEALTH AGENCY LLC,215 DALTON DRIVE SUITE D,DE SOTO,75115,9725721873,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/4/04, 
TX,453102,CARITAS HEALTH CARE LLC,9788 CLAREWOOD DRIVE SUITE  208,HOUSTON,77036,7135540800,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/4/04, 
TX,453101,BESTIN MEDICAL GROUP INC,1505 HWY 6 S SUITE # 195,HOUSTON,77077,2815304333,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/6/04, 
TX,453116,HEALTH LINK PROFESSIONALS INC,1080 WEST SAM HOUSTON PKWY N SUITE 250,HOUSTON,77043,7133347900,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/30/04, 
TX,453115,SUPERIOR HOME HEALTH SERVICES LLC,2108 SOUTH M ST SUITE 9,MCALLEN,78503,9569710037,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/8/04, 
TX,673161,KINDRED AT HOME-HOME HEALTH-SOUTH HOUSTON,451 SOUTH HIGHWAY 3,LEAGUE CITY,77573,2813324147,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/14/05, 
TX,673100,ONLEX HEALTHCARE INC,20501 KATY FREEWAY SUITE 234,KATY,77450,2813982448,Proprietary,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,12/30/04, 
TX,673162,THERACARE HOME HEALTH,"18333 EGRET BAY, STE 222",HOUSTON,77058,2814884663,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/21/05, 
TX,673101,PRESIDENTE HOME CARE INC,405 N MAIN STREET SUITE 1,MCALLEN,78501,9566876760,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/28/04, 
TX,673102,DHS HEALTHCARE INC,6001 SAVOY DRIVE SUITE 201,HOUSTON,77036,7137846400,Proprietary,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,12/27/04, 
TX,673104,HALO HOME HEALTH LLC,1473 E ALTON GLOOR STE C & D,BROWNSVILLE,78521,9565412449,Proprietary,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1/4/05, 
TX,673107,PECOS COUNTY MEMORIAL HOSPITAL HOME HEALTH AND HOS,387 WEST IH 10,FORT STOCKTON,79735,4323367044,State/County,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,12/29/04, 
TX,673108,PLATINUM HEALTH SERVICES,10935 ESTATE LANE SUITE S365,DALLAS,75238,2142214900,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/12/05, 
TX,673110,ALL ABOUT KIDS HOME HEALTH INC,2102 W TEEGE AVENUE,HARLINGEN,78550,9564123337,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1/12/05, 
TX,673111,APEX HOME HEALTH,7400 BLANCO ROAD #128,SAN ANTONIO,78216,2105410131,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/20/05, 
TX,673112,CORAZON HOMECARE INC,4105 CHAPMAN,HOUSTON,77009,7134903222,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/7/05, 
TX,673113,JORDAN HEALTH SERVICES,14295 MIDWAY ROAD STE 400,ADDISON,75001,9407616191,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/3/05, 
TX,673128,BETHANY HOME HEALTH SERVICES,1320 SANTA FE DR #200,WEATHERFORD,76086,8173411436,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/28/05, 
TX,673114,"GABLINK, INC",3314 EVESLANDING COURT,SUGAR LAND,77498,7133336090,Proprietary,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1/13/05, 
TX,673115,TEXAS HOME HEALTH SKILLED SERVICES,195 NORTH 11TH STREET,BEAUMONT,77702,4098380045,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/21/05, 
TX,673116,BETHANY HOME HEALTH SERVICES,3600 AVENUE F SUITE C & D,BAY CITY,77414,9792445265,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/20/05, 
TX,673119,SANTA FE HOME CARE LLC,4110 RIO BRAVO DRIVE SUITE 200,EL PASO,79902,9158453900,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/25/05, 
TX,673120,HEALTH CONCEPTS HOME HEALTH INC,1623 S JACKSON,JACKSONVILLE,75766,9035868847,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/19/05, 
TX,673121,IVORY HEALTHCARE AGENCY INC,2135 WAR ADMIRAL DRIVE,STAFFORD,77477,2812610874,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/28/05, 
TX,673122,EXCLUSIVE  HEALTH SERVICES INC,405 MAYFIELD AVE  SUITE A,GARLAND,75041,9722718646,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/7/05, 
TX,673123,BRAZOS VALLEY HOME HEALTH SERVICES,3900 S HWY 6 #109 B,COLLEGE STATION,77845,9794858252,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2/10/05, 
TX,673124,CREST MEDICAL,4538 CENTERVIEW DRIVE  SUITE #200,SAN ANTONIO,78228,2107348000,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/9/05, 
TX,673125,TRUE LIFE HOME HEALTH,3912 N JACKSON RD SUITE B,PHARR,78577,9566317704,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/4/05, 
TX,673127,ENCOMPASS HOME HEALTH OF CENTRAL TEXAS,1616 AZALEA DRIVE SUITE#101,TEMPLE,76502,2547737740,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/8/05, 
TX,673129,NATIONAL HOME HEALTH SERVICES INC,8303 SOUTHWEST FREEWAY SUITE 547,HOUSTON,77074,7132709890,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/10/05, 
TX,673130,"TREASURE HEALTHCARE, INC.","9898 BISSONNET STREET, SUITE #260",HOUSTON,77036,7139817629,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/17/05, 
TX,673132,D ORO HOME HEALTH SERVICES,600 ANGELITA DR BLDG A STE 1 AND 2,WESLACO,78596,9569739700,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/14/05, 
TX,673133,TEXAS HOME HEALTH SKILLED SERVICES,2710 EAST AIRLINE ROAD,VICTORIA,77901,3615764683,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/25/05, 
TX,673134,ENCOMPASS HOME HEALTH OF HOUSTON,701 NORTH POST OAK ROAD SUITE 101,HOUSTON,77024,7136831021,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/3/05, 
TX,673136,AMAZING GRACE NURSING SERVICES,8200 WEDNESBURY  265,HOUSTON,77074,7134847555,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3/3/05, 
TX,673137,PREMIER HEALTHCARE SERVICES LAKESIDE,707 N PALESTINE ST,ATHENS,75751,9036751572,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3/7/05, 
TX,673138,RESOURCE HEALTH CARE INC,7447 HARWIN SUITE 216,HOUSTON,77036,7132708880,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/2/05, 
TX,673139,REGENCY HOME HEALTH,404 NEWPORT BLVD,LEAGUE CITY,77573,2815570102,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/22/05, 
TX,673160,MERCY HEALTHCARE SERVICES INC,10101 FONDREN SUITE 205,HOUSTON,77096,7137212869,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3/2/05, 
TX,673140,CARING HEALTH SERVICES,2440 TEXAS PARKWAY SUITE # 340,MISSOURI CITY,77489,2812618111,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3/28/05, 
TX,673141,MEDINURSE INC,16338 YABBIE DRIVE,SUGAR LAND,77478,2815650989,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/22/05, 
TX,673142,AMBER HOME HEALTH CARE,305 CIMARRON TRAIL STE 130,IRVING,75063,9729108898,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/8/05, 
TX,673143,SIGMAH HOME HEALTH SERVICES,7322 SOUTHWEST FREEWAY SUITE 1950,HOUSTON,77074,7137710606,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/1/05, 
TX,673145,ABSOLUTE HOME CARE OF EL PASO INC,2211 E MISSOURI SUITE N 200,EL PASO,79903,9158388960,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/24/05, 
TX,673146,PRIDE HEALTH CARE SERVICES INC,7410 BLANCO ROAD SUITE 250,SAN ANTONIO,78216,2103664272,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/11/05, 
TX,673147,EMPATHY HOME HEALTH SERVICES INC,8103 BELLAIRE,HOUSTON,77036,7137740490,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/24/05, 
TX,673148,KELTON HOME HEALTH CARE,301 WEST MAIN STREET,ATLANTA,75551,9037964040,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/9/05, 
TX,673149,PHYSICIANS LINK HOMECARE PLLC,1350 HWY 327 SUITE B,SILSBEE,77656,4093857744,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/18/05, 
TX,673150,REDEMPTION HOME HEALTH SERVICES INC,8303 SOUTHWEST FREEWAY SUITE 702,HOUSTON,77074,7137715667,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/2/05, 
TX,673151,TEXAS HOME HEALTH SKILLED SERVICES,400 BELCHER SUITE 6,CLEVELAND,77327,2815927102,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/17/05, 
TX,673152,DIVINE MERCY HOME HEALTH INC,1425 W PIONEER DRIVE,IRVING,75061,9722542001,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/15/05, 
TX,673153,PRUDENT HEALTH MANAGEMENT INC,2440 TEXAS PARKWAY #250,MISSOURI CITY,77489,7132557246,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/10/05, 
TX,673155,SHALOM HEALTH CARE SERVICES INC,12808 W AIRPORT BLVD SUITE 304,SUGAR LAND,77478,8328864881,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/15/05, 
TX,673157,NURSING AND BEYOND HOME HEALTH,3503 CEDAR KNOLLS DR,KINGWOOD,77339,2817138674,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/30/05, 
TX,673158,PRO CARE RESOURCES INC,10701 CORPORATE DRIVE SUITE 101,STAFFORD,77477,2812652794,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/4/05, 
TX,673159,ACCU CARE HOME HEALTH SERVICES,2656 SOUTH LOOP WEST SUITE 235,HOUSTON,77054,7138077664,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/29/05, 
TX,673163,FAITH MEDICAL SERVICES,8449 WEST BELLFORT STREET SUITE 335,HOUSTON,77071,7137749003,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/2/05, 
TX,673164,IN HOME HEALTH CARE SERVICES,1005 EAST 10TH STREET SUITE B,WESLACO,78596,9569699886,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/23/05, 
TX,673165,AIDING HOME HEALTH LLC,1612 SUMMIT SUITE 420,FORT WORTH,76102,8173488800,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/24/05, 
TX,673166,JEDS HEALTH CARE SERVICES INC,12319 MEADOW BRIAR DRIVE,STAFFORD,77477,2812401174,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3/2/05, 
TX,673167,THE ULTIMATE HOME CARE,2507 LACEWING LANE,HOUSTON,77067,8327223592,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/3/05, 
TX,673168,AARON HOME HEALTH CARE SERVICES INC,4575 S WESTMORELAND ROAD,DALLAS,75237,2144673880,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/22/05, 
TX,673169,DEDICATION OF CARE HOME HEALTH AGENCY,2805 FOUNTAIN PLAZA BLVD,EDINBURG,78539,9563166327,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/22/05, 
TX,673170,VALLEY ANGELS HOME HEALTH LLC,26 S CORIA ST SUITE D,BROWNSVILLE,78520,9565414400,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/6/05, 
TX,673171,ABBI HOME HEALTH AND HOSPICE CARE,6453 SOUTHWEST BLVD,BENBROOK,76132,8173770889,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/1/05, 
TX,673172,DIVINE HOME HEALTH CARE,4230 LBJ FREEWAY SUITE 128,DALLAS,75244,9722426930,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/24/05, 
TX,673174,MACBON HOME HEALTH INC,11300 N CENTRAL EXPRESSWAY SUITE 418,DALLAS,75243,2143461965,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/22/05, 
TX,673175,LOTUS HOME HEALTHCARE SERVICES PC,7001 BOULEVARD 26 SUITE 113,NORTH RICHLAND HILLS,76180,8172846300,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/1/05, 
TX,673177,PRICELESS CARE HOME HEALTH,5787 SOUTH HAMPTON ROAD SUITE 380,DALLAS,75232,2143308841,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4/5/05, 
TX,673178,AMIGO HOME HEALTH AGENCY,"505 ANGELITA DRIVE SUITE 12, 13, & 14",WESLACO,78596,9562622401,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/31/05, 
TX,673179,HEART OF TEXAS HOME HEALTHCARE SERVICES INC,1101 RIDGE ROAD SUITE 100,ROCKWALL,75087,8667356100,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/30/05, 
TX,673181,ST MARYS HEALTHCARE INC,7211 REGENCY SQUARE DRIVE SUITE 240,HOUSTON,77036,7137838989,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/1/05, 
TX,673182,PHYSICIANS CHOICE HOMECARE,200 E MAIN STREET,MESQUITE,75149,9726867602,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/5/05, 
TX,673183,OSGOOD HOME CARE,2652 WINDSWEPT LANE,MESQUITE,75181,4696826340,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/6/05, 
TX,673184,ALBERT HOME HEALTH AGENCY INC,2801 W FM 544 SUITE 104,WYLIE,75098,9724290057,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/7/05, 
TX,673185,PINARD HOME HEALTH INC,17819 STUEBNER AIRLINE RD SUITE F,SPRING,77379,2812057948,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/5/05, 
TX,673186,LIFETIME HEALTHCARE   INC,1910 TIMBER CREEK DRIVE,MISSOURI CITY,77459,7132041908,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/1/05, 
TX,673187,SINCERE HOME HEALTH CARE INC,204 CRABAPPLE DRIVE,WYLIE,75098,9724291072,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/1/05, 
TX,673189,CHEMANA HOME HEALTH SERVICES INC,5913 NORTHWEST DRIVE,MESQUITE,75150,2145031700,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/14/05, 
TX,673190,OMNICURE HOME HEALTH,3814 TIMBERLAKE DRIVE,PLANO,75074,9727413193,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/13/05, 
TX,673191,AMEURO HOME HEALTH INC,301 SOUTH 9TH STREET SUITE 210,RICHMOND,77469,2812386045,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4/14/05, 
TX,673192,ASCEND HOME CARE LLC,2611 NORTH BELTLINE ROAD SUITE 105,SUNNYVALE,75182,9722265884,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/29/05, 
TX,673193,"MEGACARE HOME HEALTH SERVICES, INC.",8313 SOUTHWEST FREEWAY SUITE #217,HOUSTON,77074,7139950675,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/7/05, 
TX,677011,LIFESPAN HOME HEALTH,6243 IH10 WEST SUITE #375,SAN ANTONIO,78201,8774343153,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/1/85, 
TX,677014,FRIO HOSPITAL ASSOCIATION,1317 E COLORADO,PEARSALL,78061,8303342058,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/5/86, 
TX,677027,ROLLING PLAINS HOME HEALTH,200 EAST ARIZONA,SWEETWATER,79556,3252352030,Local,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1/8/86, 
TX,673194,MISSIONCARE HEALTH SERVICES,8035 E R L THORNTON FREEWAY SUITE 310,DALLAS,75228,2143217600,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4/8/05, 
TX,673195,TEXAS BEST CARE HOME HEALTH INC,18601 LBJ FREEWAY SUITE 110,MESQUITE,75150,9722226746,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/5/05, 
TX,673196,MDS CHOICE HOME HEALTH INC,1460 NORTH 5TH STREET,SILSBEE,77656,4093862273,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/18/05, 
TX,673197,JCARE HOME HEALTH AGENCY LLC,5123 SHOWDOWN LANE,GRAND PRAIRIE,75052,9722642737,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/21/05, 
TX,673198,C N G HOME HEALTH INC,12318 DE FORREST ST,HOUSTON,77066,2818807890,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/27/05, 
TX,673199,NURSES ON WHEELS OF LAREDO,6423 MCPHERSON RD STE 16 B,LAREDO,78041,9567918365,Other,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4/19/05, 
TX,677000,INTEGRACARE HOME HEALTH OF COLORADO CITY,271 WALNUT STREET,COLORADO CITY,79512,3257282657,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10/24/85, 
TX,677006,NURSES NIGHT AND DAY INC,4310 AUSTIN STREET,HOUSTON,77004,7135298633,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/4/85, 
TX,677028,BOWIE MEMORIAL HOSPITAL HOME HEALTH,705 EAST GREENWOOD AVENUE,BOWIE,76230,9408726167,Other,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,12/4/85, 
TX,677032,MERIDA HEALTH CARE GROUP,2900 MOSS ROCK DRIVE SUITE 370,SAN ANTONIO,78230,2109237800,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/30/86, 
TX,677035,SCOTT AND WHITE HOME CARE-TAYLOR,3118 NORTH MAIN ST. STE. 107,TAYLOR,76574,5123521311,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/28/86, 
TX,677036,PALO PINTO GENERAL HOSPITAL HOME HEALTH,218 S W 26TH AVENUE,MINERAL WELLS,76067,9403254471,Proprietary,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2/6/86, 
TX,677037,EAST TEXAS MEDICAL CENTER HOME HEALTH  NORTH,19 COUNTY ROAD 4114 SUITE 2,PITTSBURG,75686,9038566554,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/6/85, 
TX,677052,PETERSON HOME CARE,1420 WATER STREET,KERRVILLE,78028,8302573111,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/8/86, 
TX,677065,YOUNG COUNTY HOME HEALTH CARE,700 ELM STREET,GRAHAM,76450,9405494039,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,9/17/86, 
TX,677078,CALVERT HOME HEALTH CARE LTD,131 N GRAIN,CROSBYTON,79322,8066757321,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/9/87, 
TX,677088,UMC HOME HEALTH,1301 50TH STREET SUITE 9,LUBBOCK,79412,8067475377,State/County,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/13/87, 
TX,677099,GRAHAM REGIONAL HOME HEALTH,523 ELM STREET,GRAHAM,76450,9405492672,Local,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6/2/87, 
TX,677101,PARK HOME HEALTH SERVICES,208 NORTH YOSEMITE,IOWA PARK,76367,9405922753,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/29/87, 
TX,677103,JACKSON COUNTY HOME HEALTH,918 SOUTH WELLS ST,EDNA,77957,3617827830,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/8/87, 
TX,677109,CALVERT HOME HEALTH CARE LTD,10207 INDIANA AVE,LUBBOCK,79423,8067478972,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/21/87, 
TX,677112,ACCOLADE HOME CARE,318 E MORRIS,YOAKUM,77995,3612932378,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/18/87, 
TX,677125,GUARDIAN HEALTHCARE,1401 BALLINGER,FORT WORTH,76102,8178828200,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/17/87, 
TX,677127,SOUTH TEXAS HOME HEALTH,1416 W OAKLAWN,PLEASANTON,78064,8302818136,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/9/87, 
TX,677129,MEDICAL ARTS HOSPITAL HOME CARE,1512 NORTH BRYAN STREET,LAMESA,79331,8068727747,State/County,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/22/87, 
TX,677177,CMS HEALTH CARE INC,1102 EARLY BLVD,EARLY,76802,3256434900,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/2/88, 
TX,677131,JORDAN HEALTH SERVICES - PEDIATRICS,1605 W 16TH STREET,MOUNT PLEASANT,75455,9035778822,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,12/28/87, 
TX,677132,AT HOME HEALTHCARE,419 S BECKHAM,TYLER,75701,9035977700,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/21/88, 
TX,677137,ENCOMPASS HOME HEALTH OF SOUTHEAST TEXAS,350 PINE STREET SUITE 305,BEAUMONT,77701,4098138109,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/3/88, 
TX,677142,ELECTRA MEMORIAL HOSPITAL HOME HEALTH SERVICES,113 WEST CLEVELAND STREET,ELECTRA,76360,9404952900,Local,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/21/88, 
TX,677143,ELDERCARE HOME HEALTH,1835 SOUTH SAM HOUSTON SUITE H,SAN BENITO,78586,9563999400,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/6/88, 
TX,677144,MAVERICK HOME HEALTH AGENCY,2822 N VETERANS BLVD SUITE A,EAGLE PASS,78852,8307735330,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,4/6/88, 
TX,677153,GUARDIAN HEALTHCARE,611 W. HWY 6 SUITE 115A,WACO,76710,2547510623,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/3/88, 
TX,677154,SETON HIGHLAND LAKES HOME HEALTH,309 INDUSTRIAL BLVD.,BURNET,78611,5127567511,Religious Affiliations,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8/5/88, 
TX,677158,SUNRISE HOME HEALTH SERVICES,1221 ARISTA ROAD,ROCKWALL,75032,9722781414,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/22/88, 
TX,677184,MEMORIAL HOSPITAL HOME HEALTH CARE,1004 HOBBS HWY STE 2,SEMINOLE,79360,4327582662,Local,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10/21/88, 
TX,677188,SHEPARDS CROOK NURSING AGENCY INC,916 CREST ROAD SUITE 101,PAMPA,79065,8066650356,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,12/7/88, 
TX,677193,INTEGRACARE OF ATHENS HOME HEALTH LLC,1750 ENTERPRISE STREET,ATHENS,75751,9036755184,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/17/89, 
TX,677194,NORTH TEXAS HOME HEALTH,"4309 JACKSBORO HWY, STE G",WICHITA FALLS,76302,9403221672,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/3/89, 
TX,677197,NIGHTINGALE NURSES HOME HEALTH AGENCY INC,1510 NORTH HAMPTON ROAD SUITE 210,DESOTO,75115,9722288283,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/27/89, 
TX,677207,SUN CITY HOME CARE INC,1040 BELVIDERE ST,EL PASO,79912,9155420014,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/18/89, 
TX,677209,REACH HEALTHCARE SERVICES,9220 KIRBY DRIVE STE 1000,HOUSTON,77054,7133832100,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/24/89, 
TX,677210,AMERICAN HOME HEALTH AND HOSPICE,1800 S EDDY STREET,PECOS,79772,4324453330,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5/31/89, 
TX,677211,MEDICAL INSIGHTS & CARE UNLIMITED LP,4610 BELLE PARK DRIVE,HOUSTON,77072,7137746428,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/21/89, 
TX,677220,HERITAGE HOME HEALTH,120 E SOUTHTOWN DRIVE SUITE 100,TYLER,75703,9035617250,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/5/89, 
TX,677221,EXCEL CARE INC,6322 SOVEREIGN DRIVE SUITE #141,SAN ANTONIO,78229,2103405106,Private,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10/3/89, 
TX,677238,SUNGLO HOME HEALTH SERVICES INC,3201 SOUTH EXPRESSWAY 83,HARLINGEN,78550,9564236100,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/6/90, 
TX,677247,ADVANCED HOME HEALTH SERVICES,200 S AUSTIN,SEGUIN,78155,8303796171,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3/15/90, 
TX,677248,THERACARE HOME HEALTH,2221 EAST LAMAR BLVD STE 640 &640A,ARLINGTON,76006,8173030100,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/26/90, 
